row_id,country_code,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,net_oda_received_percent_gni,net_oda_received_per_capita,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability,year2,urban_share,rural_share
17,a0b37e7,467257.92556258244,,2226.4853037978187,107302.44165094245,1596251.3510717426,1.6696519943231114,74.91881328930731,21251212.54871152,78773514.15998903,58143363.61008979,1.1812038119201382,,,,15811.162485631608,19.38472640274181,0.0287335777017964,1.4123412724459306,,,,,,88.77206940360966,96.89147489037472,29.05880977797743,,0.5518372637813083,100.901913911833,,11.266071204383858,26310886.84616101,2.7254782608281856,3.1193296090392297,-0.9155324670807172,2010,0.7381080332661127,0.2697761141587552
18,d090b87,16571.566687168423,10.313608014303814,947.1106464769118,1100.561789037495,27072.998915838758,4.349124160242472,57.7391760214668,5404577.209395882,8467387.842335707,3041569.418995836,1.712128907036386,99.65928120237464,56.49156302917076,101.9988052426822,1759.154385221576,32.75502218604505,5.1945906397458685,24.612026886879438,11.622874337235821,3.7591387342368834,53.123520338094615,7.9889078188606355,51.66232388343712,20.80793318669007,61.97949484373461,53.0312100764283,6.1476495015120545,37.50408703921649,33.999265496469285,1384.72177990717,8.535742509236195,3266611.64283391,,,-0.755657985620265,2000,0.3592098856967944,0.6382815231840193
19,e256731,368486.7928509775,62.840684726629505,2508.87752826923,18379.70387556535,778930.3304946676,4.069036456793006,64.29485205803813,102875446.68692091,157095233.07399428,54223909.05101626,2.0524493774096637,185.8468342353423,-11.512291481921727,11.850890778498433,4160.267598590124,21.4213095060445,1.561334680090959,13.664175709719865,8.8132722488198,3.4896945852677197,39.40689640683034,24.122562122072463,47.636230608677494,48.17663296613062,88.06714174079626,49.48848525875397,3.8445051479040737,29.02784636689132,83.28930014872202,148335.93218100938,5.984917435942268,53330191.78298266,3.6751914414690665,20.9644431283212,-2.0566678842045403,2000,0.3451658461557262,0.6548603969317451
20,6966b4a,6154.292487976654,1.1062018976733201,873.3144967551448,4762.295899240025,10186.466083049783,5.746976748433162,59.02814409374465,748657.5622808122,1744385.3828865422,1004227.7198884846,3.153459924607177,74.99150184215306,45.22422991594811,182.30399742171372,1524.7833623723925,41.385873960271894,15.725353960226967,76.44208554775359,23.161672341928845,18.035767952967433,74.72307158031072,15.285873917661245,61.78746707793918,59.94455404919921,89.59908532907366,57.555223052959875,6.64863686939629,1.7802206123442994,40.62266160091293,451.23548535803,9.447061088686599,549407.432314645,,7.641341200990577,0.009829847622227484,2010,0.5756914324899507,0.4291812862143813
21,79c89fd,2.9625411092667413,,,10.168116526842276,50.420884053609115,1.7328365756408033,80.93018097547585,0.0,66821.9069776488,66891.96970836853,0.5546658745768763,31.880494754412762,,349.2649888345888,58007.468233243024,30.68989671967783,,,39.63122237635082,0.7851702339956147,95.9462532412348,60.590500953830635,23.61507871856847,,,,,0.0,101.97106388399887,485.05857692846655,,,,,0.7227491179019859,2000,1.0010484994201552,0.0
22,12c8f8f,18193.947153190933,0.8103249959267323,953.6618894090967,3647.260426656319,24814.52743185728,5.333335414918551,52.09603434802083,7065472.986094773,8692096.790291423,1539097.8126556338,1.6457035028968334,180.86880283791885,19.312905118939085,75.92842448660498,922.7379815312088,23.15542589165059,18.61765106927334,38.8488523065585,,11.776949409740546,108.43027953605363,4.018467324771334,53.01224909509766,50.6275900394139,68.92676873268553,20.920349764528307,1.4147096557426866,3.970510191989845,7.734367171993282,530.9618754470082,1.1366017015268928,4337414.407279189,2.4699650234792228,48.83343846072497,-1.1656019492834735,2000,0.17706864635639105,0.8128617474654106
23,3e049d7,959044.479073012,13.303282485568571,4188.559506379051,90914.46985089156,1229791.5696127035,2.5713184445040618,57.91923256727056,19743312.379749093,52528734.97773818,34005774.51468924,1.3899452197337256,235.0025804215503,3.859737300524314,4.0732479346479975,12470.543184059796,31.41111361124023,0.27137392410183714,20.21371501711195,9.25702339331261,11.533194252893944,23.657564151773702,35.60294115778736,52.522019261926495,64.21166432541574,91.94309982189444,25.241395680183125,24.170332954724607,4.115783542685782,84.01162388119589,460541.0154020321,24.713400766766487,19400384.58739538,1.1361478279770625,42.34517264691122,-0.02033859150698255,2010,0.6473747088922087,0.37585737383769785
24,e509cda,51092.21087755501,0.09935246308663824,1051.4609752844192,219830.7918362204,610918.1535487366,5.398339578263769,43.88628562863897,2468833.0679252455,3893897.406400098,1453423.2939941091,1.965281677711424,181.91833073751786,17.862215506937247,11.070470513847694,859.6670590050478,20.3600224482462,6.158421154933352,15.32426279876585,,5.301942835016862,26.689878832636705,17.303260205095008,54.7886609370893,17.720376987459048,64.13286636555914,49.29417969141544,2.2352652633267502,23.398861634694338,6.575715929274787,247.4396675368259,6.14254533930764,1622280.4321716332,1.0633169363645625,7.419695616875722,-1.9105711035353852,2000,0.3732566994716475,0.6340262236666574
25,abd1492,1804213.5094026062,41.441217717131366,2487.506143825036,691929.583483676,2964217.950328425,2.8934201837636584,66.18086181113482,809345904.2083478,1156724336.1531146,339634967.7345998,1.5633401835058796,153.68342768917663,-2.0810617451181974,4.0651212994016985,3430.420916794011,25.02188750400597,0.14956101822275794,1.1785818254265743,13.765628552614025,5.664423019897053,31.30596599791562,9.931135279540014,61.83674435060562,30.99291411972152,84.89999597278022,53.12269778964196,2.198079456244721,55.31506689995451,67.60305313160707,1325546.8516859992,4.242369631535686,458883401.70972615,2.6291329845820086,8.134059860516613,-1.0557877720751765,2000,0.2936178976437154,0.6996877984775237
26,04952a0,705250.1050986943,0.9123221555549358,1243.7113828133158,78558.31327284314,921805.9039446927,5.788104836718067,53.036840077022816,92519702.8591816,174095900.87131906,77632910.8534893,2.701659585256973,205.3008936942953,,,5398.575240937228,13.156553951959195,0.5048058904156509,14.451828476081753,4.631872193912924,12.575160220528188,24.9523741770233,,,29.55240370174288,65.66885812995997,50.05353506806825,8.706040768452729,25.45224485304552,54.58631576343804,99168.79618179619,3.7485953330175494,53365686.16861672,0.4666793247483081,6.801562285903167,-2.0684427361724085,2010,0.44592038333441725,0.5314295304836985
27,5dbddf9,379144.60369254416,41.76595815807901,1315.5511236259986,13749.616383710141,661144.1219323593,6.9161286095222865,58.42741336340833,18829267.514025405,23904004.777336616,5480140.963611545,4.555175204394752,118.80572162210144,18.28849042702729,161.79739082742915,1071.7773102902229,87.94343019018461,43.34692621163804,96.21311186212749,,14.571221198773308,52.86427479573072,13.1622120420117,76.99526987490702,25.659680573537642,37.20125559000818,35.180291702510665,1.5247405907410565,23.767491616338116,17.141620610640153,948.7590105002887,9.895028385479042,6514465.255321877,2.412389747852504,,-2.3079825422721783,2000,0.2292561859261033,0.7877034701682051
28,893d538,133188.10290048446,0.20106670865474074,1561.5991454070386,34437.76343397554,197983.90506966444,6.679688912603991,52.287305869183704,25277750.41680784,28565929.59647957,3728915.260799863,3.4185429105182106,171.0025050310174,15.804278665733644,33.677728174314105,1252.9209492261866,24.831702796960503,13.933404296578374,41.61714503326923,12.453521637895115,3.454295168749444,51.19146290399984,10.889386149229855,45.86306729141963,16.573976793605752,64.70200987050454,37.5055163601316,1.8648167542379468,12.210058648831508,9.041818569907267,2158.6364904865445,1.9264895038700336,10024202.727527067,2.3989102578856603,23.66124097530423,-1.4374251311823898,2000,0.13053715784762734,0.8848915744692951
29,d3a0eeb,10316396.043180143,3.1477013182866584,1124.1157035767835,6484093.979443818,24000264.29825445,5.603861686656589,51.92722665140247,489962912.7288182,717799366.7017171,234894402.23558277,2.6860327659623504,151.8687956349101,19.006412121450857,9.900861036823525,2473.6542554935018,34.475874324773024,5.706484520469705,33.63386043893207,12.879653933107038,0.9973056992241616,7.859193367101287,10.119663188441912,57.1146479246301,26.477550409858186,57.335121529879096,,,30.975428863149446,29.03951079011014,637609.9465104771,8.336862274612084,270830653.795583,1.6325201624790897,13.481274270468333,,2000,0.3272424205595511,0.6825903385512782
30,c8e4701,203937.4723720504,2.4971643097101723,2179.723387558849,102216.569471935,312783.463726045,5.025631706748102,52.925263320726145,10174912.65413956,21625007.63455045,11654686.612411665,2.511061649984109,270.844832519754,,,2904.650548803991,39.28024616854329,4.3442767135879246,58.73396519265229,13.445863035485935,10.123405309304164,29.24703222604905,,,21.67894633445624,83.09775483824319,51.20097223966685,7.378962507372543,25.521965566159288,62.37053908930374,10657.249862293593,2.8015565517733543,7266988.901846581,1.3588547748739033,10.36376215858561,-1.0156081231876477,2010,0.5389448553900568,0.4705160259866461
31,f405b98,37615.79827149777,1.9663318896759785,1127.764047140245,28420.53407745017,71867.04261195817,5.770336819530443,44.17156840929497,3512203.611696602,5596407.21660543,2073154.7527114362,3.9150968439315768,132.23702078235442,21.74894807347578,83.97102313439844,1036.4035271155446,29.02723327233777,21.26005240559086,60.84201821652432,10.248094013603387,18.94990595147587,20.137590297121857,10.96422586306418,59.649315243249426,11.751032824313382,51.50547352332025,51.38474782768487,3.856374964345928,23.66057588218749,11.168180464608474,542.5482542375803,3.5500550134036493,2062577.3306115572,1.4241681532469983,14.504383748415625,-0.4365728478046848,2000,0.37044387094635584,0.6275818530994913
32,7e222a7,51796.93670814215,1.2077508849051015,1599.6698441576896,219192.7639946829,258844.3406472807,4.114833051824174,64.67737416667717,238334.1562051289,1702100.0801584371,1462673.7852226712,3.4417789295079557,150.78606286168042,85.12492991186707,4.982847684839119,15974.684260942537,17.643361939615254,0.44331291191071104,40.22498652009863,15.932407279443547,4.281712303628911,33.40750432388878,39.62687127909413,50.84104595521218,41.125411282084606,92.38812699094345,59.26254488042976,12.350751663792956,2.7294978255801072,85.27765238509866,4937.457203392614,19.99318647549629,524804.1727928095,1.4776692951401025,14.377440172252738,0.3902386088270506,2010,0.8593347725396504,0.1400235855596364
33,5c2e474,23245.517679328183,1.000591056880018,612.7777361399193,421.2247093675609,29989.068897699835,3.7490812025408413,45.130354625154105,1518458.8432933553,1942053.5802560118,410025.4820184154,0.8408294353226011,58.60848697892429,52.425413297484035,31.009052288379674,1895.7551520815493,,4.754942126738069,41.13992437528805,30.96382607128228,5.39479278233917,9.099951325083966,8.930309561766373,81.05003274816946,25.792045273413358,77.97078918028663,32.737826346108996,8.883803281949806,41.88008565652096,7.071693050025713,1929.9691177383856,30.65032969074964,830983.2302844445,2.326144286485909,11.683800665744213,0.0712782244894573,2000,0.21112985047733013,0.7818830843447605
34,10aeba6,9490.570728856595,0.10014539851159823,3475.8093782687915,22751.097549892358,41714.720444146165,1.5429122063737175,74.80465492659526,421269.10445128666,1347665.2198008394,905933.5706778355,-0.3606294911718424,399.30651223697686,-39.067352082775336,6.036488784814477,25825.22970359601,84.78760420335671,,,43.95502507156173,8.04013731560193,44.62013620536355,53.36202185393924,37.26918036651856,97.75198519372343,99.45870535895996,23.34475296358584,21.829858122543406,0.0,100.636214668766,17609.752308663108,10.17052931644582,674618.491183966,1.9062653402431744,21.093054669133547,0.5999646269795135,2010,0.6722244941601417,0.3125918056366719
35,0b6e276,448.31219908278536,33.87340045168037,,1247.275067987505,3714.8610025406697,2.326989639540019,74.11384037803187,109733.24838469768,247167.51795408622,141951.9154103587,1.33349460100265,92.15301327751362,,121.21857817563223,,,,,,3.3545243280797834,28.039907451188906,66.23905866063954,34.162723566864905,98.6640077285186,100.8283459090668,,,1.5239686518276958,100.91783121059177,774.0310486319682,11.622487395714245,102456.06576281005,,,,2000,0.5743146048694296,0.4439630631605958
36,a0b37e7,461588.46815624565,59.49753315065675,2002.563294778429,107395.51919622834,1597521.9090594302,1.7545152745833394,73.47759794505349,22385447.887080826,74997717.41225979,52169737.6364529,1.1451345459591136,330.378457422084,35.966433128301155,5.965779244637586,16498.683446902105,21.15519656861936,0.022583230804400715,1.2431413679988783,,11.777064901223547,34.982538598567,21.645091212613053,53.16873970067429,88.25022076645031,93.72615884194192,27.323506867870265,18.93449920917838,0.6029889134515897,97.14744726674165,547299.4247857747,11.915881616776565,24557897.324299727,3.021051558344026,2.8120029083585463,-1.5370912680968707,2000,0.6956176725976566,0.2984817226373546
37,2e5e810,93537.89335422263,61.06215540919943,4484.493661411855,123194.63543419832,310380.55249586346,1.8773616970654612,72.65008181033727,61163017.76800815,84387605.60356094,21833446.289761,0.9795649508622496,226.55338084202927,-10.924872747579816,4.04183691803525,3043.251438205372,67.95214816766186,4.148219268772912,20.96651428122169,18.737237205851304,3.4305713449625785,19.935152673664106,17.828159772877477,68.90723343184135,59.072240312460934,82.93233201876745,24.634369613892023,0.8890097363961871,14.623072664008674,90.10779345465431,77564.20214021041,2.243020112182428,45362413.13275571,2.1686317407222573,27.29737533876771,0.10165194162572404,2000,0.2587281169266839,0.724786742443457
38,3e049d7,976562.3926028882,,4956.0623854086525,93832.34425995695,1210030.8237123007,2.4758591385254043,61.47765100067016,19124943.58767404,54734404.11556976,34922143.09702393,1.4448765951637268,,,,12438.578792769516,32.729527657826054,0.31380792973114324,19.73943196141564,9.82694535708598,5.644939425489701,,,,66.29714611499584,94.03583510421151,25.605126473206283,25.564819479764186,2.8322176259702814,86.08581957258787,487364.87008389784,24.838794130094648,20130611.68927578,1.1027268706403757,41.63630143806043,-0.12940542518683565,2010,0.6380291091374093,0.3494135708007782
39,c8e4701,196797.87049904512,2.6116480975059138,1825.6737844366467,103250.97843118913,320930.6681157798,5.5935826271112665,47.48148556705248,9517044.735370362,17838664.68678398,8475071.11932398,1.7546804783202667,257.25952727393917,50.61413275071706,9.02716944035631,2652.7796858035003,38.69441966949307,1.0981977883179512,9.000173671764246,,5.55362881642218,22.036462339416666,12.827806400952607,64.73534680244866,19.21817953480205,77.43378793209496,50.54736455497033,5.0735315974920665,33.10257693664294,51.93367756351201,7562.694239981742,3.58757130830684,6385704.325430029,1.5174599366356114,8.666933444544236,-2.1773380905947084,2000,0.4750956009393939,0.5335065657925168
40,0593aa0,80.63173591452014,65.65649615157116,1027.4285209600837,171.91216938849914,346.6511957439282,2.1848822409017647,73.27158141826493,66514.11225283823,103005.82542421264,36952.57757053058,0.3834559941922117,127.50432979054385,99.85470322309273,196.40045193751305,11093.436242455295,51.358237206457574,1.631521378641409,115.24338968299138,33.784998154313634,6.7467376339149565,18.30148109952036,40.69304808393972,26.83074469595819,98.80234858992766,98.30669783644665,23.289438149624925,19.37265692904384,3.2963304935491524,87.93450552515091,250.967307453344,,,,13.147546626646278,0.36362943845110973,2010,0.35874259944374437,0.6457315591512494
41,ed9ad13,1717589.5438133697,50.48896057326024,5439.982503699892,9891.169203727002,2180775.195600239,2.906391926261479,72.36881143630906,5089836.477909335,28601501.43436061,23091262.45938105,2.9026383611253364,114.24949942665691,93.21596816936884,4.966890963043012,47768.74043283327,29.555895557171837,,,13.145073089475705,2.4373579163515955,42.045737582688666,37.861957532936906,46.051615932881354,98.3756028631577,97.7648869268602,42.08778107635954,29.41535228362584,0.0,98.552643968316,492566.8760706882,5.883096370835711,10611355.229001844,7.159163190851305,0.0,-0.4566864108865816,2010,0.8073444155501643,0.177956968084012
42,ba2039a,127465.98900944449,21.458114309349426,3636.0696365856643,306465.59833812877,643543.0263911604,2.380871991720125,65.80022435796644,33732581.751636304,51347944.80890405,15864654.24554354,0.790353454998775,304.4839417234621,-2.2390534222503007,7.895208017319178,3950.868283615625,0.10196297565726747,0.6374258943078175,7.600011874922654,3.0561362457465555,7.257264401813695,26.488142516864446,32.68326341313321,52.57146360234679,78.46012110816237,78.56444652789855,40.5632516584464,2.8547787051586635,5.191417220104585,51.972792236919915,14309.63795625307,0.7906985687258071,24159969.001606897,,3.4762608231359953,-1.1256353704830293,2010,0.30896376290395383,0.6569412247593377
43,6303e84,3848.8964281156764,,2899.3224864170847,6871.270916827116,14978.182259814435,5.737062986154134,68.36679339564279,834974.6975248244,1200143.2507525063,382563.73439448787,2.412008286946969,,,,2126.324882417397,27.779580977500693,7.331873883875855,207.23902411775782,13.144878327013274,10.66893367144034,,,,39.98095942232133,71.3370773866406,36.7960699328002,1.5378547901886186,23.68783851595468,57.93351651591433,469.3598450850649,3.287823410593902,267416.6459158481,0.7239496375934964,37.98901677114304,-0.19954656005183266,2010,0.31876505921656867,0.6957291948284372
