access_to_electricity,access_to_improved_sanitation,access_to_improved_water_sources,agricultural_land_area,anemia_prevalence,avg_supply_of_protein_of_animal_origin,avg_value_of_food_production,caloric_energy_from_cereals_roots_tubers,cereal_import_dependency_ratio,cereal_yield,co2_emissions,country_code,fertility_rate,food_imports_as_share_of_merch_exports,forest_area,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,life_expectancy,military_expenditure_share_gdp,net_oda_received_per_capita,net_oda_received_percent_gni,obesity_prevalence,open_defecation,per_capita_food_production_variability,per_capita_food_supply_variability,percentage_of_arable_land_equipped_for_irrigation,political_stability,population_growth,proportion_of_seats_held_by_women_in_gov,rural_share,total_labor_force,total_land_area,total_population,trade_in_services,unemployment_rate,urban_share,Deacade:_2000,Deacade:_2010,prevalence_of_undernourishment
-1.2573638422893876,-1.367109098228604,-1.030183499180124,-0.285822477238095,1.704047792067398,-0.8908462356732415,-0.6521431150661569,0.3522049530063867,0.6849884873820979,-0.6103723841081289,-0.3503773715346839,d090b87,0.7560229056265296,1.1543304871077258,-0.248666272371094,-0.5805373140342804,-0.4175165444825728,-0.9818875502282144,-1.0094266053105456,-0.27893389164146914,-0.010271678347727107,-0.6018742118483549,1.7207623644184187,-0.5072874368098527,0.7799891136439002,-0.4510406580040081,-0.5047354947751123,0.05912376704082288,-1.2906223724846357,0.6363500219512974,-0.24386950811492303,-0.283312527582275,-0.2361324305555995,-0.41924668187516423,0.048442038396205006,-0.6494848391765004,1,0,54.80681740336478
0.3082491186714793,-0.46233222818587,0.38459830043885085,0.015922857859224367,1.4219943099751486,0.03781393761390798,-0.10608647896020598,0.11040183743844655,0.11380316502839524,-0.0458080413162867,0.3210164775802701,e256731,0.567192501377812,-0.30351175642599326,-0.22991833733909953,-0.4221063659695374,-0.880141089751499,-0.27182823904551606,1.391250340044368,-0.39893667812006406,-0.3261453988721144,-0.8651041610013435,1.1590502597472079,-0.5294258192401623,0.23354634839569588,1.423226259235659,-2.08374843732034,0.32087500857382156,0.6386863829955319,0.7134141520024857,0.5927919413854956,-0.014033910121748653,0.7247747593492588,-0.5504703841588963,-0.3318385650398133,-0.7149741547761269,1,0,22.21246703302764
-1.046983085614047,-0.07329866465330419,0.4676784615315697,-0.2947546394758625,2.0642263774024308,-0.47082968676072334,-0.8084302370882194,0.9603108767689945,0.5903506857072993,-0.6370490125178855,-0.35464230378452877,6966b4a,1.69843153712787,2.4529994827193673,-0.24469327690298914,-0.596001650801978,-0.06521858263455796,-0.8422766578606925,-1.0094266053105456,0.28919142920963553,0.9052683845984739,-0.5446155866267667,-0.6466230099903769,0.6657255184507287,1.6404718802534362,-0.7795785808833378,0.4243236902211667,1.1676970564917004,-0.5874075819726677,-0.3356175616593137,-0.28927936508075636,-0.28936045984805014,-0.2795979157139397,0.11967795813804286,0.18430269891117293,0.35999881386895427,0,1,9.104515288372713
-2.1284256084427655,-1.4691800572633409,-0.9134021409795763,-0.25622318009329087,1.406524702631014,-0.3547080528106024,-0.13097621453643163,0.5399696142545108,0.36052869792705916,-0.5726507013844475,-0.35557341049802266,e509cda,1.4633862389286465,-0.316132454711472,-0.011343138969983456,-0.6398875475306767,-0.9234611787969988,-2.4823237760801007,-0.3148558610677769,-0.3807399495329712,0.07352333476665977,-1.0490266894909974,0.7860229964454537,-0.38052577830367307,-0.27307410600877763,-0.8155049012499243,-1.9064333317305842,0.25383157274240026,-0.6078051076035118,0.6165699717257674,-0.2713495351189884,-0.07420767557473633,-0.26570091306977334,-0.8542758742352623,-0.3083391746513015,-0.5839825869377141,1,0,42.20181431844062
-0.6034516883760189,-1.0780272373236217,-0.8301024397373113,0.30467637276218584,1.466980662140451,-1.1804788961196526,0.017168189410499385,-1.3938539123776688,-1.7070657439239025,-0.5031539498247941,0.096380609673036,04952a0,1.7261594003691665,-0.4791352080535292,-0.16462431674211703,-0.34039999215901784,-1.2174955726046288,-1.4912076269121477,-0.7045863504178014,-0.39030297227117583,-0.41799956035749614,-0.3094716961070987,0.922098675967209,0.21706473756109984,-0.34229280394806755,-0.7864965822136911,-2.098039369060406,0.8202031204959195,-0.6646904748989783,0.1396663516980216,0.5933851227770497,0.037137150226512254,0.8346872989152546,-0.74576451431226,-0.6652326216065152,-0.24514169210792983,0,1,6.71032785402967
-2.050094110311884,-1.5070786928423006,-0.8825364260553682,-0.1858310782265722,0.46797211587250237,-0.7238934388502627,-0.20013537796378283,0.003907430760962548,0.3432434524585879,-0.3882404516179857,-0.34684149336801673,893d538,2.3272503422342172,0.04946463562358522,-0.21249528150488084,-0.6139397553520325,-0.740934133483561,-1.572391282168618,0.5575689218066745,-0.09253552643333486,0.7494770465990261,-1.091365825576188,0.04455206411803413,-0.5323343471250306,0.7030198235186013,-0.8118755417383651,-1.332184346483428,1.371580768204317,0.8868663926479549,1.7826757225608243,-0.13093679462892974,-0.22210057873902206,-0.1061915486969012,-0.380450934059518,-0.9368747312466459,-1.7158176702219587,1,0,24.186690201581122
-0.3561992566021199,-1.3383144329374914,0.11509917034333904,-0.12516791104327862,1.5583336930382685,-1.1804788961196526,0.43243352057118184,-1.3938539123776688,-1.7070657439239025,-0.16479423144096694,-0.30801284589881184,c8e4701,1.2121128799834884,-0.4791352080535292,-0.13895501858079942,-0.5049548541192459,-0.15116703811049206,-1.5032927443398616,-0.12180717593430349,0.09508723912492714,-0.08419760772120292,-0.46114553393621144,0.9267189988221487,0.015620809171029964,-0.17120224756443245,-0.7299463722172725,-0.8202324268752956,0.6736082179425186,-0.3368695372728177,-0.14347991649033512,-0.17701529140280384,-0.1809849772256947,-0.1510659247425923,-0.3341031922713938,-0.8064185002382466,0.18864439850550088,0,1,15.106040758022473
-1.982553891167701,-1.6665195206526828,-1.5982092314899397,-0.26777836252188986,1.5729649577262381,-0.719585632304271,-0.4457410272823808,0.831895626574336,0.3931745620458177,-0.5450678437137523,-0.35422511204310625,f405b98,1.7141805029491213,0.8627911600929085,-0.2190239982943969,-0.6282260706605052,-0.5696790970153843,-2.451424187144521,-0.07914373263327751,0.11819426102499149,1.3864527022824078,-0.8637475412247541,0.8033665413570323,0.7408339840918726,-0.5341041294309352,-0.7488874918405334,-0.11746744790406721,1.7534961094016361,0.044182200543075756,0.5866143897578271,-0.2639913030423363,-0.26726948636908604,-0.254693864458122,-0.4834564020478817,-0.6948312927735889,-0.5970991987559722,1,0,37.34127062922307
0.3714056989861276,-0.6954372838400344,0.618933398290042,-0.2556189216921404,2.200154537582285,0.9302487299963712,-0.328220258164477,0.3028798260807495,0.9254889562238601,-0.3744782446776508,-0.3341455575581245,7e222a7,0.5980677931041074,-0.4145794767593858,-0.012035401610214583,0.3574358989378572,-1.0343510405695826,-0.23039645024796535,-0.04419617685599346,-0.10779540694293768,-0.42334573363077316,0.10708797899742156,-0.5837153458528936,-0.4643511415834281,-0.005457390136385099,-0.7759551181064142,0.8860191454622421,1.3894523255989668,0.03249987960357205,-1.6797189154449739,-0.28969053421241553,-0.20030333973894232,-0.27987129821070816,-0.21796804881825915,1.7565339616488742,1.6826672783038035,0,1,8.614644440926112
0.8592439474815634,1.1765703276981494,1.0023840647039655,-0.29189398918020404,-0.6594348464616967,1.720849983329379,1.246325436821254,-0.5122327804724026,-0.1176402771842384,0.30372891633325777,-0.2762481032627474,10aeba6,-1.135877849496147,-0.39754034153149664,-0.22517535853869644,1.0073974437518967,1.7063726235747327,0.8665110174831833,0.235767645637551,-1.0897160816931264,-0.5197331727103246,1.1904697944897178,-0.7645964731795338,-0.15554707005681828,0.44123135789131657,-0.8154766077920065,1.1405599428932025,-1.5351002992748606,0.6505222028275336,-0.8775643205622559,-0.2871868406205835,-0.2780685772145831,-0.2821627867614552,1.0908406502943098,0.29215836377014925,0.8101459473223045,0,1,2.8714982100886934
0.8681890113471912,1.2067207148590435,1.0766622289997851,-0.2996471613286383,-1.5172275849310772,2.4620578341728594,-0.6997004161905055,-0.6988034536464646,-1.7070657439239025,-0.8879437277422905,-0.3531675084758534,0b6e276,-0.6072660723861156,1.465146295319382,-0.24850708790416204,-0.6587914321441457,-1.7518700138153431,0.79168741427712,-1.0094266053105456,-1.0897160816931264,-0.5197331727103246,-1.224543107543453,-0.6636045745344168,-0.5405318345619956,-0.21929167563942054,0.38961795668045385,0.41239337621230737,-0.23209585775168484,-1.2906223724846357,-0.26690693641994895,-0.2967488064820428,-0.29167827307622013,-0.2892777129889738,-0.8542758742352623,0.5086183242467784,0.35357847459955005,1,0,3.9221344620351632
0.7484292665643635,0.8624532250344109,0.6914973638164372,0.09575173175976223,-0.34266697685667036,-0.10479036770050736,0.8096194343762164,0.4426787729331046,0.5125915986606282,-0.2288359732115034,2.1438094591769006,a0b37e7,-0.9932186309078485,-0.3986838328180496,-0.13333583838777816,0.39201056511957444,-0.8910034064646908,0.722774633781928,0.9639587114407376,-0.5350874813993943,-0.4599237923147289,0.8595547225139676,-0.7246369929379958,0.1514907050122306,0.057288813938959564,1.3039361941806384,-1.4531473924162073,-0.37696953581398734,-1.0318403100027176,-0.9431526884959707,0.11194998961406565,0.27914565903649674,0.1939987600758483,-0.8542758742352623,0.5523579489659852,0.9192316018516042,1,0,6.0176428353338745
0.524826801550114,-0.10213632587878313,0.10612798198129908,-0.21982865740675403,-0.5567622186108596,-0.3244946049199917,0.15181711761870023,1.3879168881056605,0.11873707593012155,0.6683589939947786,-0.002326924021681222,2e5e810,-0.9103976454375134,-0.4297971915076485,-0.11619373704332939,-0.4958096500579716,1.0191754611963455,0.6331445890189962,0.40714836930785836,-0.3188934840530345,-0.10124275819172056,-1.2028923268513816,0.2044601216477977,-0.5342835714288882,-0.5421688380142471,1.359764919491659,0.5357665585659026,-0.504314350039194,1.221491348846072,1.0384551087356348,0.45963459993816935,-0.18184558280439528,0.25470616696424536,-0.08696723246175643,-0.889685901249938,-1.118045344702815,1,0,19.19779952610043
-0.6877081669085267,-1.4196644751696292,-0.19206833020134512,-0.1312896738982584,1.5062968194794781,-0.6123171243317467,0.34636139272965266,1.1373575701912952,0.6356221399545062,-0.2927799019227278,-0.32215131815020265,c8e4701,1.5950158084762323,-0.3491760435609626,-0.1378326809168404,-0.5215738704125555,-0.17507956575095648,-2.092919971256165,-0.018204476232918623,-0.4500602485485883,-0.3664103223294575,-0.724636817160771,1.429078633502131,-0.3598464630169402,-0.4584568787048273,-0.7258613709292513,-2.2302037547449185,0.09185152685062539,-0.4930247222453999,0.14932110398067533,-0.1917432998485227,-0.1780670460676262,-0.17554534955214593,-0.8542758742352623,-0.6892383105601727,-0.10909358231495735,1,0,16.83800633420151
-0.6864657567523317,0.5388041003914399,-0.13075060349193282,-0.19073743363590925,0.7114132332585922,0.5305716349716199,0.6455601051761689,0.4068069707731124,0.19169194807542192,0.36166152360463394,-0.29132573665914074,ba2039a,-0.5709394996064685,-0.3674817491378755,0.08265595633658049,-0.435923012269599,-1.750363696634328,-0.10877814132902563,-1.0094266053105456,-0.4654078555285236,-0.40646963389193647,-0.9782215349910012,-0.4205663770955132,-0.21987038168218348,-0.28111087590157274,-0.053383282700809435,-0.9537705711285294,-0.6498428981757716,-0.9707102049466066,0.7230865331762504,0.10529982024284922,-0.06252303769884393,0.04109849768720363,-0.8193599553864555,-1.1062000474809186,-0.8837895193659469,0,1,15.221078388038904
-0.4971336279813235,-0.7332715097965432,-0.5227043262836679,-0.2967313726629937,0.41148964955492745,-1.1804788961196526,-1.2585557376922887,-1.3938539123776688,-1.7070657439239025,0.0953342147803211,-0.35455949682018556,6303e84,1.69174784585646,-0.4791352080535292,-0.2424050309694917,-0.55631056385513,-0.620606325528178,0.16921244771607358,-0.5365344492834184,1.722897170845634,0.1755428135665431,-1.1287348168149869,0.8051732091929572,0.06044314268153913,-1.2559300302320686,-0.8190499878293545,0.170207208908668,0.597423142373741,2.2054181481260517,0.9033859440597378,-0.2939919888969859,-0.2876443008732711,-0.28311654425223026,-0.34816081556951683,-0.7339251503652084,-0.8380847073262714,0,1,27.023266475389644
0.5634229693884276,0.8549163199885431,0.8328332118412707,-0.29995412008771155,-0.4487938613958962,1.4243783596293325,-0.5513028824760656,-1.0467882291866284,1.0549701528360058,-0.37884371857595334,-0.35485568924389044,100c476,-0.6737000793329674,0.3372469842110142,-0.249755278011196,0.5331448848063008,0.7713373988241796,0.8272281098116271,-1.0094266053105456,0.1531421908170209,-0.4020889158326052,1.0020704241854153,-0.6914812589489708,-0.5990892007514348,-0.30130556978191847,-0.6253891985851904,1.455339333706478,-0.3598190489156216,-0.800915770293547,0.901874183052092,-0.29787769183031176,-0.2928483665803882,-0.290319260717775,2.2635368750423277,-1.150862384421008,-0.8820129013942085,1,0,41.792469689720775
0.5365167803225775,0.725956293596646,0.3201773515352929,-0.2987671609797605,-0.4338497082913596,0.4024226593800103,2.337051302076177,-0.3733456722949563,0.5051517063429619,0.1561665697788405,-0.35462399343281287,71dc81f,0.17468611502144138,-0.2061238895389985,-0.23401389670694636,-0.23585542944870777,1.0785071764559737,0.16221480004373176,-0.4610740964486136,0.46073701161002395,-0.2070520349890655,0.16153775028757433,-0.4933262862537304,1.2849210219012706,-0.41719535286876663,-0.6555332561459185,0.41239337621230737,1.1232719306447778,-0.6647334207390669,0.15295486402316905,-0.29687859443802567,-0.2849388755517282,-0.28924792913720226,0.5898183305655231,0.11192699524461709,-0.05445602872649307,1,0,5.060971783093144
-1.8850189140788487,-1.6699850463102799,-1.759129437394363,0.05208663689697696,0.36286052655162926,-0.7841534947083678,-0.32895595861412985,2.0132791729811523,0.2935526418652921,0.24326677538260577,-0.34588583969133774,d680446,0.9122193563318615,-0.05276494338010278,-0.1120133905191892,-0.6072334982891995,-0.017200376155145053,-0.4209275609940831,-0.5291547066911828,-0.3249873307801836,-0.05749570941625672,-0.909902162858793,2.1037774587451605,-0.6700059589656746,-0.39164842204463945,0.2836931979414714,-0.5102905628757373,0.884626773155356,-0.1592650737467397,0.8283765271741853,-0.11654767400212897,-0.08425609603422779,-0.1516408759361422,0.18834322918985302,-0.8886453892353327,-0.7785053179956685,0,1,31.680425347549967
0.8119983500486916,1.167370428959761,0.7501443246788086,1.4927988520843545,0.10052595778782197,1.2066650416901492,0.9942554510253286,-0.08649683304941475,-0.17303583322811508,-0.6328265331953068,0.4354438633149729,75c02b8,-0.6830647351468854,-0.43045282222984993,-0.2134735168693816,0.27312170370381644,0.0685975261709021,0.023235871966549786,-0.3533121477603923,-0.34912229489066804,-0.4036126300578305,0.59126134149243,-0.7605257884866494,0.7524611411031529,0.6397016940751212,-0.5730294623980142,0.48384711032691946,-0.7127002326665933,-0.32356120432536983,-0.21850870963915114,-0.1663589841526543,0.684855785793762,-0.19545704894393578,-0.2036271739705731,0.04327808102060461,0.2660404515455615,1,0,6.090410559200427
0.06510990050717301,0.10796895701497101,0.29296563326815955,-0.2044266221059856,0.1885319158905309,-0.0810176198247553,-0.08366819966436345,0.6681586197951188,0.41854792172038735,0.04693230960964416,-0.028752057794683754,c3782c8,0.29821631307378876,-0.41570976990312025,-0.1732745029174222,-0.40700337039118584,0.5511313034862679,-0.040994098428310866,-0.03165377070713874,-0.4752904860469612,-0.41198665040712773,-0.994564404775406,-0.06852368983860029,-0.24283572870127546,-0.17711087299655118,0.18235228959243424,-0.7023650813182284,0.3787821701065234,0.3396784683318124,0.13428401390604008,0.22072852158657713,-0.1848374720084259,0.2365142853739238,-0.33710503013428955,-0.6779476537270318,-0.1583135278256134,1,0,18.94183650646539
0.4607220467375742,0.5861493203486241,0.33075004470509206,-0.2788797097066534,0.29461458895200526,-0.15563762657032115,0.13794179855067865,-1.021579196567003,0.8423427948906717,0.6169703599209728,-0.2607518614861446,81e884c,-0.23441552961454287,0.2946862122094723,-0.2327028023235782,-0.13947490396296744,-0.2103005612109352,0.5723981237453939,-0.3268786613662903,-0.37141311645035824,-0.41216696974831823,0.2566195689329408,-0.45914266624234795,-0.09316828062214719,0.090971468619268,0.29390726505918646,0.47300164848835713,-0.06881348722207926,0.32914048706267496,-0.6382150426092309,-0.23650364195029833,-0.27553930011139677,-0.2330748282178263,0.06325310095994097,-0.20665481305401065,0.5981547489491386,1,0,27.592137562965785
0.8454389033460017,1.2266776718793013,0.9458849721506732,-0.2988202642920719,-0.8748146106630109,1.6516680897381537,1.4784171411605247,-1.2024964006477805,1.0570217492486973,-0.11809189052544525,-0.325189667574953,5f1162c,-1.0572744196158572,-0.07260849241017657,-0.24801522034312098,1.3257778837046386,0.8373743058463287,1.3470288234395087,1.0197625507005368,-1.0897160816931264,-0.5197331727103246,0.7795917117861532,-0.7645964731795338,0.3208631447614398,-0.8533080120515156,0.6786669622798202,0.41239337621230737,0.12345699329776937,-0.2945362030000488,-0.852317238039961,-0.29077698612034963,-0.2897338545240684,-0.2847557770769842,1.6320814898340732,-0.6396825408254437,0.9915919258585735,1,0,3.8836357174703067
-1.7251696969372934,-1.662108495106158,-1.6486344659233554,0.05484619191247607,0.37151356295536386,-1.1804788961196526,-1.2585557376922887,-1.3938539123776688,-1.7070657439239025,0.4295738039411343,-0.3562432493514335,d680446,0.6478649883464048,-0.4791352080535292,-0.11231205283851071,-0.6047346362130535,-0.29580688626272,-0.21926155711446108,-0.6135555716716999,-0.2426718101811997,0.15644355859271866,-1.224543107543453,2.089340564022547,-0.7914772573805909,-1.2559300302320686,-0.8190499878293545,-0.07634905701640138,0.7848866665996084,0.5958138059011434,0.69107400205192,-0.0899895411115189,-0.08857989491112284,-0.13651180165204607,0.034302527617771375,-0.9522486666950027,-0.6821787613843907,0,1,42.52510862652092
0.6606757175802254,0.4136982052249545,0.6539310088256811,-0.2860441528409071,-0.9218114975340064,-1.1804788961196526,-1.2585557376922887,-1.3938539123776688,-1.7070657439239025,-0.05177992919838951,-0.32813894791665144,c408d26,-0.7281359209744076,-0.4791352080535292,-0.24688217597492096,-0.19223166075389772,0.2206210716195799,0.5324331012556763,-0.33590677767796456,-0.37642437338308526,-0.4258376416493523,0.9735773519658292,-0.6295042763960541,-0.1567357447892877,-1.2559300302320686,-0.8190499878293545,0.35073107976181067,-0.8790815795678417,1.2151972673080282,-0.7742125932931498,-0.25295280660573805,-0.28554927927575924,-0.2498851525857845,-0.17602707920549887,-0.5929500710534519,0.7644957888842414,0,1,12.186396529784142
0.8659395822646951,0.9600290811051739,0.7822002811778035,0.09356257816402622,-0.2373147036342029,-1.1804788961196526,0.7195221011394017,-1.3938539123776688,-1.7070657439239025,-0.2879132780430001,2.468197854369865,a0b37e7,-1.0160009343004177,-0.4791352080535292,-0.13403359969899195,0.336054717159702,-0.7922222879285022,1.0108366973795755,0.46086320613012616,-0.5304185716932069,-0.45944641163251604,1.2058067158835086,-0.7269405563913053,-0.04856478021170381,-0.22378353888241959,1.4580294552398791,-1.0960230464390501,-0.2915089913360132,-1.0054777753422084,-1.0420383577564747,0.11478794755537515,0.29571720132488405,0.20995044335270066,-0.8542758742352623,0.3033752469619458,1.0043291361083313,0,1,5.482095296914467
0.787332613238425,1.1881454559120779,1.045026718877002,-0.2691868801486564,-0.5237148683748989,0.7361055749306739,1.3735708562419424,-0.514755718511934,0.031765558467287916,0.7142329635707522,-0.11598755984923972,e8739c8,-1.2203859614461445,-0.365751031192587,-0.220907076106899,0.16977329568080474,0.4909985254249204,0.8931434081705512,0.47042206713312373,0.9089557544813593,-0.287226099680259,0.6633524954034126,-0.7602493064589847,-0.7914772573805909,-1.2559300302320686,-0.7035460815918851,-0.2600473185361742,-1.5808532365559311,0.7301405978671058,-0.2225784301761853,-0.24415447648996505,-0.2618049676233531,-0.24345256460908174,-0.1707375875233042,0.8214962980758778,0.22900658111856265,1,0,5.9154340424946845
